gene_id	mean_a	mean_b	log2fc	pvalue	padj	gene_name	n_peaks	max_score	mean_score	cluster	mean_expression	median_expression
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	B cells	-0.16497253	-0.28881463
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	Megakaryocytes	-0.17008744	-0.100716405
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	B cells	-0.17809588	-0.28080747
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	Dendritic cells	-0.17811325	-0.31716096
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	Megakaryocytes	-0.17882262	-0.15621115
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	Dendritic cells	-0.19634598	-0.11657659
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	Megakaryocytes	-0.19964638	-0.14957008
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	Dendritic cells	-0.20122753	-0.50832903
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	Dendritic cells	-0.2021283	-0.5196595
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	FCGR3A+ Monocytes	-0.20222642	-0.38299185
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	Megakaryocytes	-0.20480746	-0.20692958
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	CD14+ Monocytes	-0.24755664	-0.30954412
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	CD4 T cells	-0.26014894	-0.09681249
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	Megakaryocytes	-0.2637541	-0.24152696
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	Dendritic cells	-0.2664833	-0.39429447
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	Megakaryocytes	-0.27242154	-0.27296212
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	Megakaryocytes	-0.27297804	-0.2540986
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	NK cells	-0.27872768	-0.30371612
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	FCGR3A+ Monocytes	-0.3014825	-0.36645055
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	CD14+ Monocytes	-0.30999136	-0.07453154
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	Megakaryocytes	-0.3704844	-0.30409357
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	Dendritic cells	-0.37760374	-0.4481389
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	Megakaryocytes	-0.39168662	-0.36633328
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	Megakaryocytes	-0.73624194	-1.0660759
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	B cells	-0.99264187	-1.3801142
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	Megakaryocytes	-1.0447237	-1.001951
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	Megakaryocytes	-1.2035247	-1.3310926
ENSG00000170579	0.25	0.0	-7.971543553950772	0.3910022189557705	0.7746180793636023	DLGAP1	1	337	337.0			
ENSG00000170606	57.25	62.0	0.114990591683837	0.3680401529584337	0.7746180793636023	HSPA4	1	355	355.0			
ENSG00000173812	2826.0	2184.6666666666665	-0.3713481436471225	0.1049567443306036	0.7746180793636023	EIF1	1	373	373.0			
ENSG00000179115	26.5	31.666666666666668	0.2569637708228944	0.3014111425970302	0.7746180793636023	FARSA	1	1000	1000.0			
ENSG00000169813	161.5	197.66666666666663	0.291533804669728	0.2262020929022043	0.7746180793636023	HNRNPF	1	555	555.0			
ENSG00000179241	35.0	28.333333333333332	-0.3048448830479293	0.2537058274358981	0.7746180793636023	LDLRAD3	1	324	324.0			
ENSG00000175137	36.5	33.666666666666664	-0.1165722505079301	0.3095404176566586	0.7746180793636023	SH3BP5L	1	298	298.0			
ENSG00000172803	1.5	3.6666666666666665	1.288938549597224	0.2709430863580653	0.7746180793636023	SNX32	1	339	339.0			
ENSG00000172244	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	C5orf34	1	482	482.0			
ENSG00000178057	36.5	42.333333333333336	0.2138921808288102	0.0948105352253926	0.7746180793636023	NDUFAF3	1	358	358.0			
ENSG00000153363	1.0	1.6666666666666667	0.7363889774355531	0.1835034190722738	0.7746180793636023	LINC00467	1	319	319.0			
ENSG00000155034	6.0	7.0	0.2223580767697508	0.3640197863889787	0.7746180793636023	FBXL18	1	314	314.0			
ENSG00000155090	296.75	575.3333333333334	0.9551476747517288	0.2857320558830276	0.7746180793636023	KLF10	1	307	307.0			
ENSG00000151422	10.0	12.0	0.2630103631203604	0.1710351011514612	0.7746180793636023	FER	1	301	301.0			
ENSG00000152683	9.5	11.666666666666666	0.2963648024120912	0.104432375120621	0.7746180793636023	SLC30A6	1	327	327.0			
ENSG00000158711	50.25	57.666666666666664	0.1986103432894027	0.3596039922952345	0.7746180793636023	ELK4	1	301	301.0			
ENSG00000159216	128.0	146.66666666666666	0.1963957783160871	0.3305260624977308	0.7746180793636023	RUNX1	1	339	339.0			
ENSG00000157470	0.0	0.6666666666666666	9.382984205091551	0.1835034190722739	0.7746180793636023	FAM81A	1	321	321.0			
ENSG00000144713	655.25	527.6666666666666	-0.3124180665577439	0.1660044965457152	0.7746180793636023	RPL32	1	431	431.0			
ENSG00000145723	2.0	2.6666666666666665	0.4148572412613807	0.2616517662995258	0.7746180793636023	GIN1	1	395	395.0			
ENSG00000144034	15.0	12.333333333333334	-0.2823789366326699	0.1261445583063117	0.7746180793636023	TPRKB	1	305	305.0			
ENSG00000150991	1985.5	2426.6666666666665	0.2894734567421991	0.1914413550774961	0.7746180793636023	UBC	1	560	560.0			
ENSG00000149257	2.25	1.6666666666666667	-0.4327351051826091	0.2335607503730253	0.7746180793636023	SERPINH1	1	372	372.0			
ENSG00000148926	30.5	41.333333333333336	0.438484074891561	0.4062634703656686	0.7746180793636023	ADM	1	379	379.0			
ENSG00000149016	5.25	6.0	0.1926107341932806	0.325706504475078	0.7746180793636023	TUT1	1	396	396.0			
ENSG00000148339	41.5	47.0	0.179545352326244	0.3754211959338455	0.7746180793636023	SLC25A25	1	334	334.0			
ENSG00000148356	29.0	32.0	0.142014341140877	0.2384258277153533	0.7746180793636023	LRSAM1	1	755	755.0			
ENSG00000147274	204.5	180.33333333333337	-0.1814338044271555	0.1461544638960698	0.7746180793636023	RBMX	1	465	465.0			
ENSG00000166167	6.5	8.0	0.2995186714572525	0.269054455293433	0.7746180793636023	BTRC	1	436	436.0			
ENSG00000168653	46.75	42.333333333333336	-0.1431690542856429	0.3036929131941641	0.7746180793636023	NDUFS5	1	374	374.0			
ENSG00000168209	36.0	57.333333333333336	0.6713623412991198	0.3730184122985731	0.7746180793636023	DDIT4	1	480	480.0			
ENSG00000168282	5.5	6.333333333333333	0.2034988857111725	0.3105056297863961	0.7746180793636023	MGAT2	1	308	308.0			
ENSG00000168028	197.5	142.66666666666666	-0.4692015498380214	0.1309764640098714	0.7746180793636023	RPSA	1	699	699.0			
ENSG00000161960	1113.25	1204.0	0.1130576826377082	0.3398162661118932	0.7746180793636023	EIF4A1	1	305	305.0			
ENSG00000161970	712.75	528.6666666666666	-0.4310370641498663	0.09343576446642	0.7746180793636023	RPL26	1	465	465.0			
ENSG00000162194	18.5	22.0	0.2499658471571812	0.2291460093986661	0.7746180793636023	C11orf48	1	319	319.0			
ENSG00000162241	19.75	21.333333333333332	0.1112513298459185	0.345178256305243	0.7746180793636023	SLC25A45	1	303	303.0			
ENSG00000162636	63.0	53.666666666666664	-0.2313215635801614	0.3412612351089846	0.7746180793636023	FAM102B	1	344	344.0			
ENSG00000163113	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	OTUD7B	1	316	316.0			
ENSG00000161904	59.0	70.33333333333333	0.2534896984790353	0.1177810590277928	0.7746180793636023	LEMD2	1	917	917.0			
ENSG00000163565	119.75	223.66666666666663	0.9013190124223528	0.1557833531751066	0.7746180793636023	IFI16	1	301	301.0			
ENSG00000162616	3.25	3.6666666666666665	0.1739789705275565	0.3734797469866553	0.7746180793636023	DNAJB4	1	443	443.0			
ENSG00000236778	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	INTS6-AS1	1	344	344.0			
ENSG00000229021	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	NBPF18P	1	401	401.0			
ENSG00000228265	0.75	1.0	0.4145571613217215	0.3910022189557705	0.7746180793636023	RP5-1125A11.1	1	462	462.0			
ENSG00000234028	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	AC062029.1	1	420	420.0			
ENSG00000233296	1.0	0.6666666666666666	-0.5842420537444419	0.4226497308103742	0.7746180793636023	AC092159.2	1	348	348.0			
ENSG00000259088	0.25	0.0	-7.971543553950772	0.3910022189557705	0.7746180793636023	CTD-2017C7.2	1	344	344.0			
ENSG00000259884	0.5	1.3333333333333333	1.4132366064711737	0.1244639294205429	0.7746180793636023	RP11-1100L3.8	1	396	396.0			
ENSG00000260260	1.25	0.6666666666666666	-0.9058818690742682	0.2335607503730252	0.7746180793636023	RP11-304L19.5	1	837	837.0			
ENSG00000260360	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	RP11-533E19.5	1	428	428.0			
ENSG00000250021	0.75	0.3333333333333333	-1.1675257076232477	0.3734797469866552	0.7746180793636023	C15orf38-AP3S2	1	308	308.0			
ENSG00000249915	68.25	60.666666666666664	-0.1699223591848368	0.0986813170223168	0.7746180793636023	PDCD6	1	378	378.0			
ENSG00000246308	0.5	0.0	-8.968666793195208	0.1816901138162092	0.7746180793636023	RP11-685M7.3	1	418	418.0			
ENSG00000246731	3.5	4.666666666666667	0.4149344753889949	0.2335607503730252	0.7746180793636023	CTD-2514K5.2	1	379	379.0			
ENSG00000245904	2.5	2.0	-0.3217838902752287	0.1816901138162092	0.7746180793636023	RP11-796E2.4	1	462	462.0			
ENSG00000255135	1.0	0.3333333333333333	-1.582082868944969	0.1835034190722739	0.7746180793636023	RP11-111M22.3	1	390	390.0			
ENSG00000250988	2.25	1.6666666666666667	-0.4327351051826091	0.2335607503730253	0.7746180793636023	RP11-752G15.6	1	299	299.0			
ENSG00000196262	334.75	293.3333333333333	-0.190542424012811	0.1949038990757231	0.7746180793636023	PPIA	1	300	300.0			
ENSG00000188396	7.0	12.666666666666666	0.8555178985744611	0.3515312894691517	0.7746180793636023	TCTEX1D4	1	406	406.0			
ENSG00000187990	0.0	2.6666666666666665	11.38136269316712	0.4226497308103742	0.7746180793636023	HIST1H2BG	1	430	430.0			
ENSG00000197958	375.75	315.6666666666667	-0.2513704483673863	0.3288447900057595	0.7746180793636023	RPL12	1	755	755.0			
ENSG00000198431	77.0	67.33333333333333	-0.193534868836962	0.1212121212121211	0.7746180793636023	TXNRD1	1	318	318.0			
ENSG00000198113	51.0	70.0	0.4568499968946886	0.2991070522678354	0.7746180793636023	TOR4A	1	299	299.0			
ENSG00000196756	22.5	18.333333333333332	-0.2954413115702288	0.2847470405440289	0.7746180793636023	SNHG17	1	370	370.0			
ENSG00000197409	0.0	1.0	9.967226258835993	0.2254033307585165	0.7746180793636023	HIST1H3D	1	337	337.0			
ENSG00000197070	145.0	159.0	0.1329729892079412	0.281430475088086	0.7746180793636023	ARRDC1	1	314	314.0			
ENSG00000197111	437.0	402.3333333333333	-0.1192417250087446	0.2834666235366447	0.7746180793636023	PCBP2	1	341	341.0			
ENSG00000180198	26.5	23.0	-0.2043502142935384	0.132713506036395	0.7746180793636023	RCC1	1	718	718.0			
ENSG00000181649	15.0	23.0	0.616637908492725	0.3807473338557138	0.7746180793636023	PHLDA2	1	320	320.0			
ENSG00000181163	239.0	200.33333333333337	-0.2546069629042389	0.1626693306257988	0.7746180793636023	NPM1	1	368	368.0			
ENSG00000185278	4.25	5.333333333333333	0.3275057202652185	0.2589505673699934	0.7746180793636023	ZBTB37	1	840	840.0			
ENSG00000184270	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	HIST2H2AB	1	543	543.0			
ENSG00000183891	14.25	15.0	0.0739955197022439	0.3189317919127752	0.7746180793636023	TTC32	1	340	340.0			
ENSG00000184619	1.75	2.3333333333333335	0.4148315029850852	0.2335607503730252	0.7746180793636023	KRBA2	1	324	324.0			
ENSG00000225721	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	RP11-269F19.2	1	390	390.0			
ENSG00000226281	0.75	1.0	0.4145571613217215	0.3910022189557705	0.7746180793636023	RP1-80N2.2	1	327	327.0			
ENSG00000223959	26.0	29.666666666666668	0.1903243542507273	0.3804867290553151	0.7746180793636023	AFG3L1P	1	344	344.0			
ENSG00000223501	51.75	54.666666666666664	0.0791010590234789	0.3025040459522536	0.7746180793636023	VPS52	1	492	492.0			
ENSG00000203875	110.25	75.0	-0.5558100048659596	0.23780185288736	0.7746180793636023	SNHG5	1	487	487.0			
ENSG00000204055	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	RP11-247A12.2	1	632	632.0			
ENSG00000204388	1.5	2.3333333333333335	0.6370866097979545	0.1244639294205429	0.7746180793636023	HSPA1B	1	645	645.0			
ENSG00000204390	2.75	2.0	-0.4592349724104694	0.2151699425695499	0.7746180793636023	HSPA1L	1	452	452.0			
ENSG00000204256	679.75	611.6666666666666	-0.1522583527768582	0.2030405278504454	0.7746180793636023	BRD2	1	410	410.0			
ENSG00000202538	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	RNU4-2	1	1000	1000.0			
ENSG00000201699	0.25	0.0	-7.971543553950772	0.3910022189557705	0.7746180793636023	RNU1-59P	1	1000	1000.0			
ENSG00000201801	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	RNU5E-4P	1	966	966.0			
ENSG00000199753	2.0	1.0	-0.9992791930697476	0.308068009250357	0.7746180793636023	SNORD104	1	641	641.0			
ENSG00000198920	11.75	11.0	-0.0951488622390805	0.3189317919127752	0.7746180793636023	KIAA0753	1	379	379.0			
ENSG00000213085	2.0	3.3333333333333335	0.7366771705265233	0.2677300588942309	0.7746180793636023	CCDC19	1	440	440.0			
ENSG00000204822	2.5	3.3333333333333335	0.4148932802512944	0.2261246816493722	0.7746180793636023	MRPL53	1	323	323.0			
ENSG00000129696	5.25	7.333333333333333	0.4820736399796608	0.1289588598894851	0.7746180793636023	TTI2	1	869	869.0			
ENSG00000108107	771.75	900.0	0.2217911572153936	0.1196970343488827	0.7746180793636023	RPL28	1	432	432.0			
ENSG00000128918	2.0	1.3333333333333333	-0.5846020522393589	0.2616517662995255	0.7746180793636023	ALDH1A2	1	386	386.0			
ENSG00000107077	65.0	68.33333333333333	0.0721487030741188	0.1831031668892466	0.7746180793636023	KDM4C	1	314	314.0			
ENSG00000092931	23.75	21.666666666666668	-0.1324444554107821	0.2327552643869762	0.7746180793636023	MFSD11	1	299	299.0			
ENSG00000130175	292.75	260.0	-0.1711569267266392	0.1379374192909602	0.7746180793636023	PRKCSH	1	502	502.0			
ENSG00000108474	8.0	6.0	-0.4149773957505624	0.3285714882029186	0.7746180793636023	PIGL	1	409	409.0			
ENSG00000128272	666.25	557.3333333333334	-0.2575227631157855	0.1890473667482486	0.7746180793636023	ATF4	1	343	343.0			
ENSG00000108523	100.25	107.66666666666669	0.1029684361987626	0.1845137842700348	0.7746180793636023	RNF167	1	440	440.0			
ENSG00000127080	4.25	4.0	-0.0874416302935727	0.3910022189557705	0.7746180793636023	IPPK	1	327	327.0			
ENSG00000013563	59.5	76.66666666666667	0.3657043577822318	0.1135084302361079	0.7746180793636023	DNASE1L1	1	349	349.0			
ENSG00000013588	0.0	0.6666666666666666	9.382984205091551	0.1835034190722739	0.7746180793636023	GPRC5A	1	358	358.0			
ENSG00000133639	592.25	490.6666666666667	-0.2714625235862635	0.2571923511467668	0.7746180793636023	BTG1	1	462	462.0			
ENSG00000132780	50.75	55.666666666666664	0.133403363803899	0.3234405461308529	0.7746180793636023	NASP	1	314	314.0			
ENSG00000132680	13.0	18.666666666666668	0.5219190160860723	0.3135833363631001	0.7746180793636023	KIAA0907	1	454	454.0			
ENSG00000133812	49.5	67.0	0.4367249579193087	0.0946216838219718	0.7746180793636023	SBF2	1	306	306.0			
ENSG00000105193	671.75	495.0	-0.4404951241787069	0.1607867020740435	0.7746180793636023	RPS16	1	335	335.0			
ENSG00000094804	0.25	0.0	-7.971543553950772	0.3910022189557705	0.7746180793636023	CDC6	1	372	372.0			
ENSG00000131061	11.5	13.0	0.1768632880689979	0.2414317150000479	0.7746180793636023	ZNF341	1	313	313.0			
ENSG00000068745	44.75	39.0	-0.1984088053308434	0.2692817029844318	0.7746180793636023	IP6K2	1	300	300.0			
ENSG00000132475	1671.5	1942.6666666666667	0.2168949012484577	0.3309559276903757	0.7746180793636023	H3F3B	1	629	629.0			
ENSG00000132141	1.25	1.0	-0.3216398153298264	0.3910022189557705	0.7746180793636023	CCT6B	1	348	348.0			
ENSG00000132128	45.0	49.333333333333336	0.1326349525665474	0.388001968377735	0.7746180793636023	LRRC41	1	907	907.0			
ENSG00000078304	126.75	148.66666666666666	0.2300937842254073	0.100971387430055	0.7746180793636023	PPP2R5C	1	344	344.0			
ENSG00000118960	47.25	52.666666666666664	0.1565726830133519	0.3617730275813273	0.7746180793636023	HS1BP3	1	296	296.0			
ENSG00000113838	9.25	8.0	-0.2094289986203591	0.4083798553356761	0.7746180793636023	TBCCD1	1	473	473.0			
ENSG00000119383	103.25	115.33333333333331	0.1596662915927722	0.1996497003671094	0.7746180793636023	PPP2R4	1	307	307.0			
ENSG00000116489	201.75	267.0	0.4042693208648025	0.1684176644456543	0.7746180793636023	CAPZA1	1	325	325.0			
ENSG00000116288	113.5	93.66666666666669	-0.277081976348733	0.1144053618299136	0.7746180793636023	PARK7	1	320	320.0			
ENSG00000116161	32.25	29.666666666666668	-0.1204524298640886	0.171196218746911	0.7746180793636023	CACYBP	1	307	307.0			
ENSG00000115875	173.75	185.33333333333337	0.0931088854393244	0.4056773173517562	0.7746180793636023	SRSF7	1	784	784.0			
ENSG00000117425	2.0	3.0	0.5847221516925473	0.2773546253088307	0.7746180793636023	PTCH2	1	327	327.0			
ENSG00000117593	7.5	8.666666666666666	0.2085607305048579	0.1778429813309177	0.7746180793636023	DARS2	1	327	327.0			
ENSG00000116761	1.75	0.6666666666666666	-1.3909791633420063	0.1237279629749361	0.7746180793636023	CTH	1	391	391.0			
ENSG00000114956	27.5	31.333333333333332	0.1882602194718271	0.1647336145467083	0.7746180793636023	DGUOK	1	371	371.0			
ENSG00000124107	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	SLPI	1	523	523.0			
ENSG00000021762	55.5	95.33333333333331	0.7804821085214633	0.1822963539013998	0.7746180793636023	OSBPL5	1	345	345.0			
ENSG00000110955	559.25	528.6666666666666	-0.0811348368413148	0.3388361130660092	0.7746180793636023	ATP5B	1	359	359.0			
ENSG00000111358	13.0	12.333333333333334	-0.0759428549751946	0.2616517662995261	0.7746180793636023	GTF2H3	1	331	331.0			
ENSG00000111305	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	GSG1	1	387	387.0			
ENSG00000125485	6.25	4.0	-0.6437263738332252	0.2612286163758254	0.7746180793636023	DDX31	1	296	296.0			
ENSG00000110218	21.0	18.666666666666668	-0.1699164144062939	0.2205920058008667	0.7746180793636023	PANX1	1	299	299.0			
ENSG00000110756	19.5	25.0	0.3584376950958856	0.2626864644372866	0.7746180793636023	HPS5	1	381	381.0			
ENSG00000085491	60.75	72.66666666666667	0.2584054260438019	0.2719547220376611	0.7746180793636023	SLC25A24	1	303	303.0			
ENSG00000112308	266.5	346.3333333333333	0.3780244675639075	0.1481252501220993	0.7746180793636023	C6orf62	1	375	375.0			
ENSG00000122359	313.25	336.3333333333333	0.1025769429733583	0.4004373497045359	0.7746180793636023	ANXA11	1	299	299.0			
ENSG00000122218	210.0	243.66666666666663	0.2145186283660627	0.2867042549057715	0.7746180793636023	COPA	1	313	313.0			
ENSG00000136492	0.25	0.6666666666666666	1.4114406511407795	0.3734797469866552	0.7746180793636023	BRIP1	1	327	327.0			
ENSG00000136522	16.5	14.333333333333334	-0.2030786491597306	0.227903918664729	0.7746180793636023	MRPL47	1	300	300.0			
ENSG00000065135	164.5	147.66666666666666	-0.1557423861465793	0.2857023411084712	0.7746180793636023	GNAI3	1	320	320.0			
ENSG00000139725	4.25	5.333333333333333	0.3275057202652185	0.3299579301663021	0.7746180793636023	RHOF	1	360	360.0			
ENSG00000103264	13.0	9.666666666666666	-0.4273829594125999	0.2105853687398564	0.7746180793636023	FBXO31	1	319	319.0			
ENSG00000136270	38.25	46.666666666666664	0.2869258710692874	0.1154431304738125	0.7746180793636023	TBRG4	1	320	320.0			
ENSG00000137502	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	RAB30	1	354	354.0			
ENSG00000138326	892.5	725.0	-0.2998708005554695	0.2000635577148159	0.7746180793636023	RPS24	1	371	371.0			
ENSG00000102144	788.75	748.0	-0.0765297303361034	0.4150874540081382	0.7746180793636023	PGK1	1	553	553.0			
ENSG00000137804	3.25	3.6666666666666665	0.1739789705275565	0.3734797469866553	0.7746180793636023	NUSAP1	1	323	323.0			
ENSG00000138134	1.25	2.0	0.6776393777399214	0.325706504475078	0.7746180793636023	STAMBPL1	1	312	312.0			
ENSG00000064995	33.75	32.333333333333336	-0.0618633827270427	0.4132258304705239	0.7746180793636023	TAF11	1	416	416.0			
ENSG00000136932	26.25	20.666666666666668	-0.3449968606289434	0.3257434790187895	0.7746180793636023	C9orf156	1	297	297.0			
ENSG00000100575	13.0	11.666666666666666	-0.156106519915239	0.2918123795093796	0.7746180793636023	TIMM9	1	309	309.0			
ENSG00000063438	1.75	0.6666666666666666	-1.3909791633420063	0.3050946960872835	0.7746180793636023	AHRR	1	343	343.0			
ENSG00000135269	96.5	110.0	0.1889008414762107	0.2677480537998248	0.7746180793636023	TES	1	369	369.0			
ENSG00000100578	8.0	9.0	0.1699049663764394	0.3992093424725508	0.7746180793636023	KIAA0586	1	309	309.0			
ENSG00000141564	31.0	34.333333333333336	0.1473371979080623	0.2433896575507861	0.7746180793636023	RPTOR	1	302	302.0			
ENSG00000135486	472.75	347.3333333333333	-0.4447554844707832	0.1115085018356642	0.7746180793636023	HNRNPA1	1	774	774.0			
ENSG00000135372	26.75	28.333333333333332	0.0829584352485237	0.3687839536079414	0.7746180793636023	NAT10	1	496	496.0			
ENSG00000142676	1030.25	825.6666666666666	-0.3193627487812864	0.2090704661855352	0.7746180793636023	RPL11	1	335	335.0			
ENSG00000104872	42.25	47.333333333333336	0.1639015154279837	0.3299982927565404	0.7746180793636023	PIH1D1	1	421	421.0			
ENSG00000140988	658.5	498.6666666666667	-0.4011069688670943	0.1831026172743128	0.7746180793636023	RPS2	1	322	322.0			
ENSG00000121931	3.75	4.666666666666667	0.3154262741560295	0.4250618910897358	0.7757282719175691	LRIF1	1	396	396.0			
ENSG00000134107	514.0	944.6666666666666	0.8780357134053297	0.4271631429886166	0.7779473970505201	BHLHE40	3	338	322.6666666666667			
ENSG00000092841	555.25	521.3333333333334	-0.0909312119233731	0.429223705237447	0.7802047636329154	MYL6	1	398	398.0			
ENSG00000186010	36.5	32.666666666666664	-0.1600725773781189	0.4310364418951258	0.7816423184142478	NDUFA13	1	410	410.0			
ENSG00000204569	37.5	92.33333333333331	1.2999381282487714	0.4332250460767716	0.7838741051679023	PPP1R10	1	696	696.0			
ENSG00000199568	0.5	1.6666666666666667	1.734948443076338	0.4358234461683917	0.7863612140516254	RNU5A-1	2	1000	741.0			
ENSG00000198805	276.5	451.3333333333333	0.7069118314392596	0.4383877228406018	0.7885657244082357	PNP	1	591	591.0			
ENSG00000110200	22.0	19.0	-0.2114937514308636	0.4465051886578595	0.7945718956647059	ANAPC15	1	372	372.0			
ENSG00000172262	26.5	24.0	-0.1429522830961061	0.4505809476692698	0.7966456153817199	ZNF131	1	327	327.0			
ENSG00000187145	35.5	31.0	-0.195544910043259	0.4510438207171469	0.796737220324198	MRPS21	1	302	302.0			
ENSG00000108256	186.25	211.33333333333337	0.1822789946924138	0.4512400744953275	0.7969967377430046	NUFIP2	2	434	412.0			
ENSG00000139146	38.25	35.333333333333336	-0.1144267754610495	0.4539627502775249	0.7994085220883961	FAM60A	1	339	339.0			
ENSG00000058453	38.25	34.0	-0.1699202868835962	0.4571409858693124	0.8015473228842801	CROCC	3	1000	1000.0			
ENSG00000116741	1558.75	1263.0	-0.3035347041994137	0.4616359347875824	0.8054943714148419	RGS2	1	415	415.0			
ENSG00000163435	5.25	6.0	0.1926107341932806	0.4641550213163191	0.8079253500367237	ELF3	1	513	513.0			
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	B cells	0.15563656	-0.38109702
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	Dendritic cells	0.13514635	-0.39005786
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	CD4 T cells	0.06668596	-0.38030767
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	CD8 T cells	-0.054092504	-0.38258252
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	FCGR3A+ Monocytes	-0.0819153	-0.3895139
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	NK cells	-0.08307458	-0.381113
ENSG00000173575	415.5	375.0	-0.1479575063915076	0.4669895401047782	0.8099365504458437	CHD2	3	622	433.6666666666667	CD14+ Monocytes	-0.18590413	-0.38477305
